region,date,week_day,retail and recreation,grocery and pharmacy,parks,transit_stations,workplaces,residential,mese,holidays,daily_vax,tot_vax,news_score,active_cases,new_cases,tot_deaths,new_deaths,tot_hospitalization,color
Umbria,05/11/2021,5,-5,20,28,-5,-6,1,11,N,2898,1373669,10,1319,114,1466,1,49,white
Veneto,05/11/2021,5,-7,14,20,-15,-9,3,11,N,16424,7329292,10,11833,792,11842,1,232,white
Abruzzo,06/11/2021,6,-17,11,-15,-5,-17,5,11,N,3156,1967876,0,2236,145,2565,0,77,white
Aosta,06/11/2021,6,-36,1,4,-46,-26,2,11,N,145,179427,0,68,10,474,0,9,white
Apulia,06/11/2021,6,-12,16,-4,-2,-11,3,11,N,2411,6153987,0,3331,239,6847,2,161,white
Basilicata,06/11/2021,6,-7,22,11,-8,-14,4,11,N,1548,840956,0,841,30,624,0,28,white
Calabria,06/11/2021,6,-9,19,14,10,-17,3,11,N,4416,2632632,0,3430,244,1454,0,120,white
Campania,06/11/2021,6,-13,21,-15,-17,-11,4,11,N,14422,8319514,0,10331,767,8088,0,285,white
Emilia-Romagna,06/11/2021,6,-6,19,26,-15,-5,2,11,N,17066,6985144,0,8179,561,13618,0,354,white
Friuli-Venezia Giulia,06/11/2021,6,-15,5,24,-14,-11,3,11,N,3651,1787516,0,3061,409,3875,2,127,white
Italia,06/11/2021,6,-10,11,14,-14,-9,2,11,N,153006,91003639,0,93693,6764,132365,31,3565,
Lazio,06/11/2021,6,-12,8,-6,-21,-6,2,11,N,18782,8889138,0,10610,807,8825,5,539,white
Liguria,06/11/2021,6,-11,8,24,-8,-12,2,11,N,4490,2326584,0,1435,130,4430,0,91,white
Lombardy,06/11/2021,6,-9,8,30,-12,-8,1,11,N,21216,15918550,0,11023,823,34198,4,379,white
Marche,06/11/2021,6,-13,14,-1,-20,-7,4,11,N,3726,2249962,0,2704,172,3114,3,85,white
Molise,06/11/2021,6,-14,18,-18,-21,-9,5,11,N,1313,492249,0,115,2,501,2,6,white
Piedmont,06/11/2021,6,-9,9,22,-15,-8,1,11,N,14102,6677512,0,4720,391,11826,2,219,white
Sardinia,06/11/2021,6,-14,18,-19,-23,-14,6,11,N,2661,2515694,0,1485,76,1677,0,51,white
Sicily,06/11/2021,6,-10,15,5,-11,-12,2,11,N,14074,6809226,0,7572,301,7046,4,367,white
Trentino-South Tyrol,06/11/2021,6,-21,6,-3,-15,-16,2,11,N,1585,1550287,0,2604,340,2587,0,82,white
Tuscany,06/11/2021,6,-9,8,39,-15,-8,2,11,N,10688,5990870,0,6424,459,7303,2,301,white
Umbria,06/11/2021,6,-9,14,39,-9,-7,1,11,N,2848,1376517,0,1371,85,1467,1,50,white
Veneto,06/11/2021,6,-7,8,31,-14,-6,2,11,N,10706,7339998,0,12153,773,11846,4,234,white
Abruzzo,07/11/2021,7,-20,3,-4,2,-12,4,11,N,565,1968441,-10,2400,178,2565,0,75,white
Aosta,07/11/2021,7,-41,-9,-3,-45,-37,4,11,N,120,179547,-10,81,15,474,0,9,white
Apulia,07/11/2021,7,-11,4,43,17,-5,2,11,N,146,6154133,-10,3447,166,6849,2,166,white
Basilicata,07/11/2021,7,-1,10,54,5,-5,2,11,N,538,841494,-10,854,25,624,0,29,white
Calabria,07/11/2021,7,-10,11,33,16,-9,2,11,N,802,2633434,-10,3534,179,1454,0,122,white
Campania,07/11/2021,7,-11,16,7,-2,-7,2,11,N,8217,8327731,-10,10787,780,8089,1,284,white
Emilia-Romagna,07/11/2021,7,-13,9,21,-18,-7,3,11,N,7386,6992530,-10,8458,565,13621,3,365,white
Friuli-Venezia Giulia,07/11/2021,7,-17,-5,19,-13,-9,4,11,N,2201,1789717,-10,3108,205,3875,0,132,white
Italia,07/11/2021,7,-12,5,10,-10,-5,2,11,N,67195,91070834,-10,96987,5822,132385,20,3613,
Lazio,07/11/2021,7,-10,5,2,-19,-1,1,11,N,12615,8901753,-10,10944,697,8827,2,541,white
Liguria,07/11/2021,7,-20,-3,-21,-21,-14,4,11,N,129,2326713,-10,1429,68,4430,0,97,white
Lombardy,07/11/2021,7,-12,3,15,-13,-5,2,11,N,7339,15925889,-10,11492,715,34201,3,385,white
Marche,07/11/2021,7,-22,4,-13,-13,-6,4,11,N,855,2250817,-10,2803,157,3114,0,88,white
Molise,07/11/2021,7,-16,8,15,-5,-1,3,11,N,1,492250,-10,146,36,501,0,6,white
Piedmont,07/11/2021,7,-13,-3,24,-10,-6,1,11,N,7588,6685100,-10,4822,234,11826,0,225,white
Sardinia,07/11/2021,7,-10,7,-5,-15,-2,4,11,N,677,2516371,-10,1531,58,1677,0,52,white
Sicily,07/11/2021,7,-16,-2,2,-4,-8,2,11,N,7699,6816925,-10,7777,359,7048,2,362,white
Trentino-South Tyrol,07/11/2021,7,-28,-2,-2,-6,-18,2,11,N,11,1550298,-10,2643,202,2589,2,82,white
Tuscany,07/11/2021,7,-11,-1,6,-18,-1,3,11,N,4550,5995420,-10,6697,373,7305,2,298,white
Umbria,07/11/2021,7,-10,7,46,2,-2,2,11,N,244,1376761,-10,1418,102,1468,1,48,white
Veneto,07/11/2021,7,-12,-3,28,-8,-2,2,11,N,5512,7345510,-10,12616,708,11848,2,247,white
Abruzzo,08/11/2021,1,-13,10,-11,-2,-14,3,11,N,4700,1973141,0,2354,19,2566,1,80,white
Aosta,08/11/2021,1,-24,11,8,-27,-18,3,11,N,636,180183,0,82,1,474,0,7,white
Apulia,08/11/2021,1,-5,18,8,0,-10,2,11,N,13971,6168104,0,3492,150,6852,3,171,white
Basilicata,08/11/2021,1,-6,20,33,-10,-9,2,11,N,1744,843238,0,847,0,624,0,25,white
Calabria,08/11/2021,1,-4,25,22,7,-16,2,11,N,5860,2639294,0,3564,129,1455,1,122,white
Campania,08/11/2021,1,-12,16,-18,-19,-14,4,11,N,15729,8343460,0,10684,393,8093,4,292,white
Emilia-Romagna,08/11/2021,1,-10,15,-9,-19,-5,3,11,N,16589,7009119,0,8662,536,13627,6,379,white
Friuli-Venezia Giulia,08/11/2021,1,-14,11,-4,-19,-13,5,11,N,3557,1793274,0,3472,438,3876,1,142,white
Italia,08/11/2021,1,-11,13,-4,-20,-12,4,11,N,201071,91271905,0,98775,4197,132423,38,3777,
Lazio,08/11/2021,1,-14,9,-18,-26,-18,5,11,N,18313,8920066,0,10926,449,8839,12,571,white
Liguria,08/11/2021,1,-9,12,7,-17,-17,4,11,N,6696,2333409,0,1480,53,4432,2,107,white
Lombardy,08/11/2021,1,-14,11,-14,-25,-14,5,11,N,35228,15961117,0,11721,294,34201,0,394,white
Marche,08/11/2021,1,-13,10,-18,-22,-8,4,11,N,5651,2256468,0,2803,73,3114,0,94,white
Molise,08/11/2021,1,-11,12,-18,-12,-8,3,11,N,1797,494047,0,140,0,501,0,7,white
Piedmont,08/11/2021,1,-13,12,-2,-24,-15,4,11,N,17569,6702669,0,4869,290,11828,2,249,white
Sardinia,08/11/2021,1,-5,24,6,-12,-9,4,11,N,5228,2521599,0,1546,30,1677,0,55,white
Sicily,08/11/2021,1,-9,14,-5,-8,-14,3,11,N,15885,6832810,0,8425,416,7049,1,379,white
Trentino-South Tyrol,08/11/2021,1,-21,10,-32,-11,-12,3,11,N,3299,1553597,0,2785,219,2589,0,92,white
Tuscany,08/11/2021,1,-5,15,10,-19,-9,3,11,N,9634,6005054,0,6639,263,7308,3,305,white
Umbria,08/11/2021,1,-9,14,12,-11,-5,3,11,N,2800,1379561,0,1381,12,1469,1,46,white
Veneto,08/11/2021,1,-12,9,-6,-22,-10,4,11,N,16185,7361695,0,12903,432,11849,1,260,white
Abruzzo,09/11/2021,2,-9,19,10,0,-13,3,11,N,4946,1978087,-10,2353,114,2566,0,84,white
Aosta,09/11/2021,2,-24,10,16,-24,-19,3,11,N,517,180700,-10,83,11,474,0,6,white
Apulia,09/11/2021,2,-3,22,12,1,-11,3,11,N,15655,6183759,-10,3531,241,6853,1,171,white
Basilicata,09/11/2021,2,-2,22,39,-9,-8,3,11,N,1640,844878,-10,862,24,624,0,24,white
Calabria,09/11/2021,2,-2,26,31,4,-16,2,11,N,5318,2644612,-10,3538,150,1457,2,117,white
Campania,09/11/2021,2,-6,26,1,-15,-13,3,11,N,19207,8362667,-10,10636,493,8107,14,299,white
Emilia-Romagna,09/11/2021,2,-6,19,11,-19,-7,3,11,N,18150,7027269,-10,8814,458,13629,2,378,white
Friuli-Venezia Giulia,09/11/2021,2,-8,12,18,-12,-11,4,11,N,3246,1796520,-10,3523,287,3879,3,143,white
Italia,09/11/2021,2,-6,17,7,-18,-12,3,11,N,207339,91479244,-10,100205,6032,132491,68,3857,
Lazio,09/11/2021,2,-7,15,-8,-25,-17,5,11,N,18983,8939049,-10,10993,773,8851,12,584,white
Liguria,09/11/2021,2,-8,15,20,-17,-17,4,11,N,6987,2340396,-10,1524,117,4432,0,111,white
Lombardy,09/11/2021,2,-9,15,12,-22,-13,4,11,N,36597,15997714,-10,12164,849,34205,4,426,white
Marche,09/11/2021,2,-8,18,-3,-22,-9,3,11,N,4802,2261270,-10,2833,138,3115,1,92,white
Molise,09/11/2021,2,-5,23,-6,-6,-5,2,11,N,1082,495129,-10,140,0,501,0,7,white
Piedmont,09/11/2021,2,-10,14,5,-23,-15,4,11,N,17321,6719990,-10,4954,418,11835,7,257,white
Sardinia,09/11/2021,2,-6,28,9,-18,-9,4,11,N,5871,2527470,-10,1551,40,1677,0,58,white
Sicily,09/11/2021,2,-10,14,-1,-7,-13,4,11,N,14532,6847342,-10,8624,504,7060,11,394,white
Trentino-South Tyrol,09/11/2021,2,-18,8,-17,-5,-13,3,11,N,2664,1556261,-10,2814,193,2590,1,87,white
Tuscany,09/11/2021,2,-7,11,14,-19,-9,3,11,N,11855,6016909,-10,6643,234,7311,3,305,white
Umbria,09/11/2021,2,-5,18,24,-10,-7,2,11,N,2625,1382186,-10,1455,105,1469,0,44,white
Veneto,09/11/2021,2,-5,13,20,-19,-10,3,11,N,15341,7377036,-10,13170,883,11856,7,270,white
Abruzzo,10/11/2021,3,-7,22,21,-1,-12,2,11,N,5432,1983519,-10,2511,221,2566,0,87,white
Aosta,10/11/2021,3,-25,12,-5,-31,-18,4,11,N,900,181600,-10,85,7,474,0,6,white
Apulia,10/11/2021,3,-1,25,22,1,-10,1,11,N,13148,6196907,-10,3497,293,6856,3,171,white
Basilicata,10/11/2021,3,-2,26,41,-3,-8,1,11,N,1316,846194,-10,877,38,624,0,25,white
Calabria,10/11/2021,3,-6,27,16,7,-16,3,11,N,6484,2651096,-10,3544,143,1458,1,119,white
Campania,10/11/2021,3,-3,27,10,-9,-11,2,11,N,18013,8380680,-10,10959,814,8111,4,303,white
Emilia-Romagna,10/11/2021,3,-5,21,19,-17,-7,3,11,N,17257,7044526,-10,9023,549,13637,8,391,white
Friuli-Venezia Giulia,10/11/2021,3,-9,17,11,-12,-11,4,11,N,4751,1801271,-10,3649,418,3885,6,145,white
Italia,10/11/2021,3,-8,17,9,-18,-12,3,11,N,217623,91696867,-10,102859,7891,132551,60,3870,
Lazio,10/11/2021,3,-10,11,-10,-24,-17,5,11,N,20468,8959517,-10,10991,796,8856,5,583,white
Liguria,10/11/2021,3,-12,11,-4,-18,-17,5,11,N,5888,2346284,-10,1615,272,4433,1,112,white
Lombardy,10/11/2021,3,-9,17,5,-22,-12,4,11,N,36725,16034439,-10,12601,1073,34210,5,444,white
Marche,10/11/2021,3,-6,20,20,-15,-9,2,11,N,6332,2267602,-10,2916,301,3118,3,93,white
Molise,10/11/2021,3,-2,26,-1,-8,-7,2,11,N,1338,496467,-10,174,34,501,0,7,white
Piedmont,10/11/2021,3,-12,13,-16,-26,-14,5,11,N,17719,6737709,-10,5143,423,11839,4,250,white
Sardinia,10/11/2021,3,-3,27,15,-13,-9,4,11,N,4758,2532228,-10,1621,102,1677,0,56,white
Sicily,10/11/2021,3,-10,15,-5,-8,-15,4,11,N,14317,6861659,-10,8671,572,7069,9,370,white
Trentino-South Tyrol,10/11/2021,3,-17,14,-18,-7,-12,3,11,N,3062,1559323,-10,3090,390,2592,2,93,white
Tuscany,10/11/2021,3,-7,12,8,-19,-9,3,11,N,21344,6038253,-10,6811,418,7316,5,293,white
Umbria,10/11/2021,3,-4,16,21,-6,-8,2,11,N,3030,1385216,-10,1472,96,1471,2,41,white
Veneto,10/11/2021,3,-6,14,20,-18,-8,2,11,N,15341,7392377,-10,13609,931,11858,2,281,white
Abruzzo,11/11/2021,4,-8,19,8,-2,-11,2,11,N,4868,1988387,-10,2606,145,2566,0,88,white
Aosta,11/11/2021,4,-24,9,3,-29,-17,3,11,N,1059,182659,-10,100,21,474,0,5,white
Apulia,11/11/2021,4,-2,23,19,4,-10,1,11,N,14220,6211127,-10,3565,262,6858,2,174,white
Basilicata,11/11/2021,4,-1,24,36,-2,-6,1,11,N,1630,847824,-10,881,24,624,0,25,white
Calabria,11/11/2021,4,-5,28,25,5,-16,2,11,N,5935,2657031,-10,3625,202,1462,4,118,white
Campania,11/11/2021,4,-4,25,5,-13,-12,2,11,N,17007,8397687,-10,11285,959,8117,6,307,white
Emilia-Romagna,11/11/2021,4,-3,18,27,-15,-8,3,11,N,17283,7061809,-10,9369,617,13644,7,403,white
Friuli-Venezia Giulia,11/11/2021,4,-9,13,19,-10,-11,3,11,N,3929,1805200,-10,4013,650,3891,6,146,white
Italia,11/11/2021,4,-7,18,9,-17,-12,3,11,N,218925,91915792,-10,106920,8569,132618,67,3931,
Lazio,11/11/2021,4,-9,16,-13,-24,-17,5,11,N,20823,8980340,-10,11436,894,8864,8,603,white
Liguria,11/11/2021,4,-7,21,17,-13,-16,4,11,N,6587,2352871,-10,1791,241,4435,2,111,white
Lombardy,11/11/2021,4,-8,14,2,-21,-13,4,11,N,35718,16070157,-10,13035,1066,34216,6,454,white
Marche,11/11/2021,4,-5,20,23,-15,-10,2,11,N,5902,2273504,-10,2936,230,3118,0,91,white
Molise,11/11/2021,4,-6,19,2,-10,-6,1,11,N,1193,497660,-10,186,12,501,0,7,white
Piedmont,11/11/2021,4,-10,15,1,-22,-14,4,11,N,18007,6755716,-10,5302,376,11843,4,266,white
Sardinia,11/11/2021,4,-7,22,-3,-16,-9,4,11,N,6236,2538464,-10,1702,114,1678,1,55,white
Sicily,11/11/2021,4,-12,15,-9,-13,-17,5,11,N,13202,6874861,-10,8859,604,7078,9,368,white
Trentino-South Tyrol,11/11/2021,4,-21,12,-18,-8,-13,3,11,N,5184,1564507,-10,3579,500,2595,3,95,white
Tuscany,11/11/2021,4,-5,16,13,-19,-10,3,11,N,20218,6058471,-10,6980,509,7320,4,295,white
Umbria,11/11/2021,4,-5,17,29,-7,-8,1,11,N,2799,1388015,-10,1446,66,1471,0,40,white
Veneto,11/11/2021,4,-4,15,27,-16,-10,2,11,N,17125,7409502,-10,14224,1077,11863,5,280,white
Abruzzo,12/11/2021,5,-9,19,10,9,-13,2,11,N,6588,1994975,-10,2620,152,2566,0,91,white
Aosta,12/11/2021,5,-26,12,14,-24,-19,2,11,N,745,183404,-10,115,19,475,1,7,white
Apulia,12/11/2021,5,-6,22,12,2,-11,2,11,N,13097,6224224,-10,3631,265,6861,3,178,white
Basilicata,12/11/2021,5,-5,24,28,-2,-11,1,11,N,1490,849314,-10,861,17,624,0,26,white
Calabria,12/11/2021,5,-7,26,22,6,-16,3,11,N,7757,2664788,-10,3689,219,1465,3,116,white
Campania,12/11/2021,5,-8,25,-3,-13,-13,3,11,N,17108,8414795,-10,11692,869,8123,6,307,white
Emilia-Romagna,12/11/2021,5,-5,22,24,-13,-7,3,11,N,17763,7079572,-10,9760,712,13648,4,404,white
Friuli-Venezia Giulia,12/11/2021,5,-11,15,11,-10,-12,4,11,N,5165,1810365,-10,4330,577,3895,4,153,white
Italia,12/11/2021,5,-7,18,15,-15,-12,3,11,N,223744,92139536,-10,110659,8516,132686,68,3970,
Lazio,12/11/2021,5,-8,16,3,-20,-16,4,11,N,21503,9001843,-10,11793,1073,8869,5,606,white
Liguria,12/11/2021,5,-3,21,59,-11,-17,3,11,N,5571,2358442,-10,1879,226,4439,4,104,white
Lombardy,12/11/2021,5,-8,15,8,-19,-14,4,11,N,35803,16105960,-10,13561,1103,34222,6,483,white
Marche,12/11/2021,5,-9,18,13,-15,-8,2,11,N,6567,2280071,-10,3020,210,3119,1,91,white
Molise,12/11/2021,5,-8,24,-6,-11,-7,1,11,N,1693,499353,-10,211,29,503,2,5,white
Piedmont,12/11/2021,5,-11,13,21,-19,-14,4,11,N,17759,6773475,-10,5553,397,11849,6,266,white
Sardinia,12/11/2021,5,-6,30,3,-11,-9,4,11,N,6049,2544513,-10,1756,96,1679,1,55,white
Sicily,12/11/2021,5,-6,21,15,-6,-16,3,11,N,15570,6890431,-10,8985,546,7085,7,358,white
Trentino-South Tyrol,12/11/2021,5,-22,14,-23,-13,-13,3,11,N,5329,1569836,-10,3730,451,2597,2,93,white
Tuscany,12/11/2021,5,-5,15,32,-14,-9,3,11,N,18607,6077078,-10,7127,430,7325,5,285,white
Umbria,12/11/2021,5,-4,19,31,-3,-6,1,11,N,3000,1391015,-10,1474,96,1472,1,44,white
Veneto,12/11/2021,5,-7,14,22,-15,-9,3,11,N,16580,7426082,-10,14872,1029,11870,7,298,white
Abruzzo,13/11/2021,6,-12,10,23,3,-17,2,11,N,3391,1998366,-10,2769,179,2567,1,86,white
Aosta,13/11/2021,6,-35,-1,5,-45,-26,3,11,N,501,183905,-10,134,25,476,1,8,white
Apulia,13/11/2021,6,-11,14,8,1,-13,2,11,N,2484,6226708,-10,3787,277,6861,0,179,white
Basilicata,13/11/2021,6,-8,18,13,-9,-16,3,11,N,1905,851219,-10,885,30,624,0,26,white
Calabria,13/11/2021,6,-11,15,-3,2,-19,4,11,N,6475,2671263,-10,3696,184,1466,1,121,white
Campania,13/11/2021,6,-9,21,7,-9,-12,2,11,N,15938,8430733,-10,12118,830,8129,6,303,white
Emilia-Romagna,13/11/2021,6,-6,18,18,-14,-7,2,11,N,17827,7097399,-10,10210,682,13655,7,427,white
Friuli-Venezia Giulia,13/11/2021,6,-13,5,16,-15,-11,3,11,N,3832,1814197,-10,4689,524,3896,1,163,white
Italia,13/11/2021,6,-9,10,15,-13,-10,2,11,N,167237,92306773,-10,115112,8544,132739,53,4050,
Lazio,13/11/2021,6,-5,10,31,-14,-6,0,11,N,20799,9022642,-10,12271,1067,8878,9,619,white
Liguria,13/11/2021,6,-20,1,-7,-22,-15,5,11,N,4519,2362961,-10,2002,232,4440,1,103,white
Lombardy,13/11/2021,6,-11,7,1,-15,-9,2,11,N,24497,16130457,-10,14372,1237,34235,13,481,white
Marche,13/11/2021,6,-10,11,30,-12,-7,2,11,N,4663,2284734,-10,3114,253,3120,1,87,white
Molise,13/11/2021,6,-11,16,20,-16,-9,1,11,N,1025,500378,-10,211,15,503,0,5,white
Piedmont,13/11/2021,6,-11,8,17,-17,-9,2,11,N,14786,6788261,-10,5789,483,11849,0,277,white
Sardinia,13/11/2021,6,-8,19,22,-15,-15,2,11,N,2993,2547506,-10,1793,91,1679,0,52,white
Sicily,13/11/2021,6,-8,15,16,-11,-13,1,11,N,13536,6903967,-10,9006,327,7088,3,370,white
Trentino-South Tyrol,13/11/2021,6,-24,4,-26,-23,-18,3,11,N,2209,1572045,-10,4032,455,2601,4,95,white
Tuscany,13/11/2021,6,-8,7,34,-15,-9,2,11,N,10345,6087423,-10,7263,431,7328,3,293,white
Umbria,13/11/2021,6,-7,13,52,-9,-9,1,11,N,3081,1394096,-10,1510,97,1472,0,42,white
Veneto,13/11/2021,6,-8,8,18,-17,-7,2,11,N,12431,7438513,-10,15461,1125,11872,2,313,white
Abruzzo,14/11/2021,7,-18,2,24,8,-13,1,11,N,800,1999166,-10,2983,232,2567,0,85,white
Aosta,14/11/2021,7,-45,-11,-17,-48,-37,5,11,N,306,184211,-10,162,29,476,0,7,white
Apulia,14/11/2021,7,-11,4,53,18,-8,2,11,N,56,6226764,-10,3820,124,6861,0,178,white
Basilicata,14/11/2021,7,2,12,61,9,-10,1,11,N,535,851754,-10,930,60,624,0,27,white
Calabria,14/11/2021,7,-8,11,48,10,-10,1,11,N,2618,2673881,-10,3737,139,1466,0,121,white
Campania,14/11/2021,7,-13,17,-8,-6,-10,3,11,N,8998,8439731,-10,12538,875,8131,2,312,white
Emilia-Romagna,14/11/2021,7,-16,8,-2,-19,-9,4,11,N,7836,7105235,-10,10589,676,13664,9,437,white
Friuli-Venezia Giulia,14/11/2021,7,-21,-6,-7,-19,-12,5,11,N,1421,1815618,-10,4772,396,3899,3,179,white
Italia,14/11/2021,7,-19,2,-20,-21,-8,4,11,N,74155,92380928,-10,119230,7569,132775,36,4105,
Lazio,14/11/2021,7,-19,0,-32,-28,-4,3,11,N,13793,9036435,-10,12758,867,8882,4,628,white
Liguria,14/11/2021,7,-27,-8,-40,-31,-20,6,11,N,206,2363167,-10,2092,193,4441,1,98,white
Lombardy,14/11/2021,7,-25,-3,-59,-31,-9,5,11,N,8218,16138675,-10,15172,1020,34240,5,491,white
Marche,14/11/2021,7,-14,4,33,4,-8,1,11,N,1732,2286466,-10,3345,285,3121,1,80,white
Molise,14/11/2021,7,-13,3,50,-9,-6,0,11,N,,500378,-10,247,38,503,0,3,white
Piedmont,14/11/2021,7,-23,-5,-28,-25,-9,5,11,N,8167,6796428,-10,6041,367,11850,1,288,white
Sardinia,14/11/2021,7,-26,-6,-40,-23,-8,6,11,N,866,2548372,-10,1849,77,1679,0,52,white
Sicily,14/11/2021,7,-12,-1,13,-1,-10,1,11,N,6822,6910789,-10,9077,501,7090,2,376,white
Trentino-South Tyrol,14/11/2021,7,-41,-11,-53,-30,-25,7,11,N,2,1572047,-10,4085,308,2601,0,94,white
Tuscany,14/11/2021,7,-18,-4,-26,-25,-5,5,11,N,4886,6092309,-10,7579,433,7331,3,293,white
Umbria,14/11/2021,7,-11,2,24,2,-4,2,11,N,342,1394438,-10,1532,71,1474,2,40,white
Veneto,14/11/2021,7,-21,-3,-27,-23,-5,6,11,N,6551,7445064,-10,15922,878,11875,3,316,white
Abruzzo,15/11/2021,1,-9,14,16,1,-15,2,11,N,5621,2004787,-10,2941,26,2568,1,92,white
Aosta,15/11/2021,1,-29,6,-13,-32,-20,5,11,N,649,184860,-10,165,3,476,0,9,white
Apulia,15/11/2021,1,-12,12,-12,-4,-12,4,11,N,13520,6240284,-10,3821,132,6862,1,183,white
Basilicata,15/11/2021,1,-12,13,8,-13,-11,3,11,N,1829,853583,-10,907,1,624,0,28,white
Calabria,15/11/2021,1,-5,23,20,8,-16,3,11,N,6256,2680137,-10,3718,120,1467,1,129,white
Campania,15/11/2021,1,-6,21,4,-13,-12,2,11,N,19313,8459044,-10,12620,525,8140,9,314,white
Emilia-Romagna,15/11/2021,1,-10,17,-8,-18,-5,4,11,N,17833,7123068,-10,10871,651,13670,6,460,white
Friuli-Venezia Giulia,15/11/2021,1,-11,13,6,-17,-14,4,11,N,3639,1819257,-10,4996,379,3901,2,181,white
Italia,15/11/2021,1,-10,13,-4,-20,-13,4,11,N,212232,92593160,-10,120875,5144,132819,44,4283,
Lazio,15/11/2021,1,-7,15,-5,-24,-18,4,11,N,19969,9056404,-10,12630,595,8892,10,654,white
Liguria,15/11/2021,1,-12,9,-3,-17,-19,5,11,N,6762,2369929,-10,2241,93,4441,0,110,white
Lombardy,15/11/2021,1,-16,11,-25,-26,-15,5,11,N,39677,16178352,-10,15551,506,34243,3,510,white
Marche,15/11/2021,1,-8,14,2,-20,-8,3,11,N,5896,2292362,-10,3271,99,3122,1,93,white
Molise,15/11/2021,1,-10,14,-11,-9,-9,1,11,N,1179,501557,-10,241,7,503,0,2,white
Piedmont,15/11/2021,1,-19,1,-30,-28,-17,6,11,N,16599,6813027,-10,6089,240,11852,2,303,white
Sardinia,15/11/2021,1,-13,18,-12,-22,-15,7,11,N,5965,2554337,-10,1855,35,1679,0,52,white
Sicily,15/11/2021,1,-5,16,9,-6,-13,2,11,N,14921,6925710,-10,9432,442,7093,3,384,white
Trentino-South Tyrol,15/11/2021,1,-22,9,-35,-13,-13,4,11,N,3409,1575456,-10,4195,268,2601,0,105,white
Tuscany,15/11/2021,1,-6,16,3,-20,-10,4,11,N,10574,6102883,-10,7427,291,7335,4,297,white
Umbria,15/11/2021,1,-5,17,27,-7,-5,2,11,N,2920,1397358,-10,1523,19,1474,0,43,white
Veneto,15/11/2021,1,-10,11,3,-20,-10,3,11,N,15701,7460765,-10,16381,712,11876,1,334,white
Abruzzo,16/11/2021,2,-12,17,2,0,-14,3,11,N,4980,2009767,-10,2887,121,2571,3,95,white
Aosta,16/11/2021,2,-23,9,16,-24,-18,3,11,N,498,185358,-10,199,36,477,1,8,white
Apulia,16/11/2021,2,-4,23,4,-2,-12,3,11,N,16783,6257067,-10,3687,161,6865,3,187,white
Basilicata,16/11/2021,2,1,23,40,-6,-7,2,11,N,2105,855688,-10,911,28,624,0,25,white
Calabria,16/11/2021,2,-1,26,39,3,-17,2,11,N,5654,2685791,-10,3718,152,1470,3,128,white
Campania,16/11/2021,2,-5,26,7,-13,-13,3,11,N,19939,8478983,-10,12630,675,8144,4,323,white
Emilia-Romagna,16/11/2021,2,-8,17,-10,-21,-7,4,11,N,18358,7141426,-10,11096,566,13678,8,475,white
Friuli-Venezia Giulia,16/11/2021,2,-8,11,8,-13,-11,5,11,N,4722,1823979,-10,4929,313,3905,4,193,white
Italia,16/11/2021,2,-8,16,-1,-19,-12,4,11,N,219583,92812743,-10,123396,7698,132893,74,4451,
Lazio,16/11/2021,2,-9,11,-19,-26,-17,6,11,N,20942,9077346,-10,12667,827,8897,5,679,white
Liguria,16/11/2021,2,-5,16,25,-16,-18,3,11,N,7633,2377562,-10,2302,174,4441,0,118,white
Lombardy,16/11/2021,2,-9,14,2,-22,-13,4,11,N,42451,16220803,-10,16869,1409,34248,5,575,white
Marche,16/11/2021,2,-15,8,-23,-26,-10,5,11,N,6000,2298362,-10,3269,226,3123,1,91,white
Molise,16/11/2021,2,-4,25,-4,-9,-5,2,11,N,1080,502637,-10,240,1,503,0,2,white
Piedmont,16/11/2021,2,-7,17,14,-20,-14,3,11,N,17162,6830189,-10,6287,523,11856,4,307,white
Sardinia,16/11/2021,2,-9,27,-3,-23,-13,6,11,N,5606,2559943,-10,1909,109,1679,0,53,white
Sicily,16/11/2021,2,-12,9,2,-7,-13,3,11,N,13730,6939440,-10,9536,472,7109,16,398,white
Trentino-South Tyrol,16/11/2021,2,-20,8,-29,-11,-15,4,11,N,3007,1578463,-10,4295,248,2604,3,109,white
Tuscany,16/11/2021,2,-11,7,-9,-22,-10,5,11,N,10392,6113275,-10,7467,305,7344,9,301,white
Umbria,16/11/2021,2,-7,16,-1,-15,-8,3,11,N,2777,1400135,-10,1553,74,1474,0,45,white
Veneto,16/11/2021,2,-7,11,2,-22,-10,4,11,N,15764,7476529,-10,16945,1278,11881,5,339,white
Abruzzo,17/11/2021,3,-8,21,14,3,-12,2,11,N,5981,2015748,-10,2944,173,2571,0,97,white
Aosta,17/11/2021,3,-26,10,4,-29,-19,3,11,N,517,185875,-10,224,37,477,0,9,white
Apulia,17/11/2021,3,-3,23,9,-4,-11,2,11,N,13154,6270221,-10,3784,379,6867,2,180,white
Basilicata,17/11/2021,3,-3,26,32,-5,-9,1,11,N,1600,857288,-10,925,40,624,0,26,white
Calabria,17/11/2021,3,-9,23,6,2,-17,4,11,N,6786,2692577,-10,3770,197,1472,2,134,white
Campania,17/11/2021,3,-5,26,2,-14,-11,3,11,N,18957,8497940,-10,12796,871,8154,10,318,white
Emilia-Romagna,17/11/2021,3,-6,21,8,-19,-7,3,11,N,18465,7159891,-10,11454,756,13680,2,500,white
